ID_Alumno,Universidad,Carrera,Edad,Genero,Anio_Cursada,Horas_Estudio_Semanal,Asistencia_Porcentaje,Trabaja,Promedio_Academico,Materias_Aprobadas,Materias_Recursadas,Satisfaccion_Carrera,Indice_Permanencia
3988,UNLP,Medicina,30,Otro,1,8,95.7,No,6.3,6,0,5.2,88.4
3989,UNLP,Medicina,25,M,4,19,100.0,No,8.6,26,0,6.8,100.0
3990,UNLP,Derecho,28,M,1,16,76.7,No,8.6,4,1,7.0,100.0
3991,UNSAM,Derecho,31,Otro,2,15,82.9,No,10.0,4,0,9.2,100.0
3992,UNLaM,Economía,34,Otro,3,9,93.8,Si,6.3,20,3,5.2,100.0
3994,UNLaM,Ingeniería,24,M,6,17,64.3,Si,8.3,35,0,8.1,100.0
3995,UNC,Ingeniería,19,M,4,23,74.6,Si,8.7,22,2,6.5,100.0
3996,UBA,Medicina,24,F,1,13,60.9,No,6.6,7,0,5.7,89.5
3997,UNC,Economía,34,Otro,3,17,86.2,No,10.0,23,2,8.1,100.0
3998,UNLP,Ingeniería,17,M,1,14,88.3,Si,9.1,6,0,7.9,100.0
3999,UTN,Ciencia De Datos,29,Otro,4,11,57.1,Si,5.8,29,4,4.3,87.0
4000,UTN,Economía,17,Otro,1,6,88.9,No,6.3,5,3,4.3,87.9
4001,UTN,Derecho,24,Otro,6,18,74.7,Si,10.0,42,4,6.7,100.0
4002,UNC,Ingeniería,18,F,6,16,91.8,No,10.0,38,0,8.1,100.0
4003,UNLaM,Economía,23,M,4,8,58.9,Si,5.2,18,0,5.4,74.9
4004,UNLaM,Psicología,21,M,4,9,78.8,Si,5.6,21,3,3.7,99.4
4005,UNC,Psicología,24,F,1,15,100.0,No,9.4,3,2,8.1,100.0
4006,UNLaM,Ingeniería,21,F,6,19,73.6,Si,7.8,36,1,6.3,100.0
4007,UBA,Ingeniería,22,F,6,18,91.9,No,9.7,37,0,8.3,100.0
4008,UNC,Ciencia De Datos,25,F,5,120,91.8,Si,10.0,27,3,6.9,100.0
4009,UNSAM,Ingeniería,18,M,1,11,75.9,Si,7.8,3,1,7.0,99.4
4010,UNSAM,Medicina,22,Otro,5,23,88.7,No,9.9,26,2,6.8,100.0
4011,UNLP,Ciencia De Datos,28,M,5,20,76.6,No,7.6,34,2,6.1,92.5
4012,UNC,Medicina,20,Otro,4,24,65.6,No,8.4,21,2,6.0,100.0
4013,UNLaM,Psicología,23,M,1,17,65.8,Si,8.1,10,1,6.7,100.0
4014,UNLaM,Medicina,22,M,5,15,86.3,Si,8.6,29,0,8.6,100.0
4015,UTN,Economía,26,F,4,11,80.6,No,9.4,27,1,7.0,100.0
4016,UNLP,Economía,28,F,1,12,85.5,No,9.8,4,3,7.9,100.0
4017,UTN,Medicina,19,F,1,11,82.6,No,6.6,8,3,5.0,85.2
4018,UTN,Ingeniería,17,F,5,21,100.0,No,10.0,27,0,7.7,100.0
4019,UNC,Derecho,22,F,6,21,66.6,Si,8.6,31,0,8.4,100.0
4020,UNLaM,Medicina,30,M,3,14,63.2,Si,7.0,15,1,5.2,89.1
4021,UTN,Ingeniería,34,Otro,5,19,70.5,Si,9.2,31,2,6.6,100.0
4022,UNC,Derecho,23,Otro,5,23,94.0,Si,9.2,31,0,7.4,100.0
4023,UNC,Psicología,32,Otro,4,12,100.0,Si,8.0,25,1,7.0,100.0
4024,UBA,Psicología,33,M,5,15,86.8,No,7.2,26,1,7.2,97.6
4025,UNLP,Ciencia De Datos,22,M,2,17,84.8,No,7.1,8,1,7.1,100.0
4026,UNLP,Ciencia De Datos,27,Otro,6,23,77.9,Si,8.5,34,0,8.4,100.0
4027,UNSAM,Economía,17,M,1,8,80.7,Si,9.3,4,5,5.4,100.0
4028,UBA,Derecho,17,F,3,15,94.7,Si,10.0,13,5,5.2,100.0
4029,UBA,Economía,32,F,4,22,93.1,No,9.8,24,1,8.1,100.0
4030,UNLP,Economía,30,M,6,21,86.8,Si,8.1,29,3,5.6,100.0
4031,UNLaM,Ingeniería,18,M,5,21,75.7,Si,8.1,27,2,6.7,98.6
4032,UNLaM,Ciencia De Datos,17,F,6,16,88.4,No,9.3,32,2,6.8,100.0
4033,UNLP,Ciencia De Datos,28,M,1,16,76.2,Si,8.8,7,1,7.1,100.0
4034,UNLP,Medicina,17,M,5,21,69.8,Si,8.7,28,1,8.0,100.0
4035,UNLaM,Ingeniería,26,F,4,23,78.2,No,9.7,21,1,7.2,100.0
4036,UTN,Derecho,24,F,1,14,93.9,No,8.7,9,3,5.8,100.0
4037,UNLP,Medicina,26,M,3,9,59.7,No,6.9,15,0,6.9,96.7
4038,UBA,Ingeniería,23,F,3,9,65.3,Si,8.8,19,5,5.9,100.0
4039,UTN,Psicología,22,Otro,1,12,88.8,Si,6.5,0,0,5.5,100.0
4040,UNSAM,Ingeniería,20,F,6,19,75.8,No,8.3,32,1,6.4,100.0
4041,UNLaM,Psicología,21,Otro,2,9,89.7,No,9.4,12,0,8.2,100.0
4042,UNC,Psicología,19,F,5,15,100.0,Si,7.5,30,3,5.7,100.0
4044,UNLaM,Medicina,20,M,6,26,94.2,No,10.0,35,3,7.3,100.0
4045,UNLaM,Derecho,26,M,3,22,78.6,No,10.0,11,4,6.9,100.0
4046,UNSAM,Psicología,31,F,3,18,67.6,No,10.0,13,0,9.6,100.0
4047,UNLP,Ciencia De Datos,27,F,5,26,88.5,Si,9.9,27,1,7.3,100.0
4048,UTN,Economía,25,M,3,12,100.0,Si,8.1,18,0,8.0,100.0
4049,UNSAM,Ciencia De Datos,24,F,3,17,82.7,No,8.4,18,0,8.5,100.0
4050,UBA,Ciencia De Datos,23,M,4,14,93.6,No,10.0,23,1,7.8,100.0
4051,UNLaM,Medicina,18,F,3,18,82.0,No,10.0,13,1,9.1,100.0
4052,UNC,Ciencia De Datos,26,Otro,5,21,89.2,No,10.0,20,0,9.0,100.0
4053,UNLP,Ingeniería,18,F,4,16,96.4,Si,8.6,18,5,4.6,100.0
4054,UNC,Psicología,23,Otro,1,8,92.2,Si,5.8,10,3,5.2,86.0
4055,UNSAM,Psicología,22,M,4,22,76.9,Si,10.0,27,7,5.4,100.0
4056,UBA,Ingeniería,28,Otro,2,10,85.0,No,8.2,6,0,7.2,100.0
4057,UNSAM,Psicología,25,M,3,17,62.9,No,7.3,15,3,4.4,82.8
4058,UTN,Psicología,24,F,1,7,74.2,No,5.5,7,1,5.4,82.7
4059,UNLP,Ciencia De Datos,19,M,5,16,100.0,Si,10.0,28,0,8.0,100.0
4061,UBA,Economía,28,Otro,2,16,80.1,No,9.3,13,4,6.0,100.0
4062,UNSAM,Economía,17,Otro,4,21,86.9,No,8.7,26,2,6.8,100.0
4063,UNLaM,Medicina,24,M,5,18,87.5,No,8.0,27,7,4.4,95.5
4064,UNSAM,Ingeniería,26,M,2,13,77.7,No,8.9,11,0,8.2,100.0
4065,UNLP,Ciencia De Datos,21,M,4,17,85.3,No,7.7,18,1,6.8,100.0
4066,UBA,Economía,22,Otro,6,20,88.3,No,10.0,33,3,7.3,100.0
4067,UNC,Derecho,27,F,4,13,82.5,No,8.8,23,2,7.0,100.0
4068,UNSAM,Ingeniería,18,M,2,13,80.8,Si,8.1,12,1,7.6,100.0
4069,UTN,Medicina,19,F,3,20,69.6,No,7.3,15,1,6.7,87.2
4070,UBA,Psicología,29,M,3,7,81.7,Si,7.0,26,0,5.9,87.3
4071,UNLaM,Ingeniería,18,F,1,14,84.3,No,7.2,7,0,6.8,100.0
4072,UTN,Economía,25,M,4,19,78.9,No,7.7,25,1,5.9,100.0
4073,UBA,Ingeniería,28,F,5,20,71.7,Si,8.4,27,2,6.2,100.0
4074,UNLaM,Economía,24,Otro,2,6,100.0,No,6.0,12,0,6.9,96.1
4075,UNSAM,Ingeniería,26,Otro,5,14,66.1,Si,8.3,31,2,7.4,100.0
4076,UTN,Ingeniería,28,F,5,21,84.1,No,10.0,30,0,8.0,100.0
4077,UNLaM,Ciencia De Datos,25,Otro,4,19,65.5,Si,8.3,25,5,5.7,100.0
4079,UBA,Economía,25,F,4,16,86.6,No,9.4,26,0,9.1,100.0
4080,UNLaM,Ingeniería,26,F,4,13,86.5,No,9.4,26,1,7.6,100.0
4082,UBA,Ciencia De Datos,20,F,4,18,93.0,No,7.9,18,1,7.4,100.0
4083,UNC,Economía,19,Otro,2,17,85.2,No,9.0,11,3,5.9,100.0
4084,UNSAM,Medicina,27,M,2,10,74.5,No,8.4,10,0,7.2,100.0
4085,UNLP,Medicina,17,M,1,8,89.7,No,6.6,5,2,6.2,100.0
4086,UNSAM,Ciencia De Datos,21,M,5,14,100.0,Si,7.6,29,2,5.2,100.0
4087,UNC,Ciencia De Datos,17,Otro,5,21,72.0,Si,10.0,27,0,9.6,100.0
4088,UNSAM,Derecho,20,F,5,21,78.6,Si,9.6,34,1,8.3,100.0
4089,UBA,Ciencia De Datos,25,Otro,4,16,82.1,No,7.6,26,2,6.3,100.0
4090,UNC,Ciencia De Datos,17,F,5,16,75.3,No,6.7,26,1,6.9,100.0
4091,UBA,Economía,30,Otro,6,25,69.9,No,10.0,42,0,9.4,100.0
4092,UNSAM,Ciencia De Datos,21,Otro,1,4,83.3,Si,6.4,3,2,5.2,100.0
4093,UTN,Medicina,29,Otro,6,25,87.5,No,8.8,34,2,7.3,100.0
4094,UNLaM,Economía,20,F,6,30,75.7,No,9.7,40,0,8.6,100.0
4095,UNC,Psicología,18,F,6,18,80.4,No,10.0,43,4,7.3,100.0
4096,UNLP,Medicina,18,Otro,6,20,89.8,Si,8.0,39,0,7.7,100.0
4097,UNLaM,Medicina,20,Otro,1,8,78.1,Si,6.0,2,0,6.8,92.1
4098,UTN,Medicina,25,F,2,7,100.0,Si,6.6,13,5,3.9,100.0
4099,UNLP,Economía,23,Otro,6,20,79.8,Si,10.0,31,2,8.6,100.0
4100,UNC,Economía,20,M,6,31,78.0,Si,9.4,37,0,9.1,100.0
4101,UTN,Ciencia De Datos,18,M,5,20,88.7,Si,10.0,37,0,9.2,100.0
4102,UNLP,Medicina,31,M,6,17,97.6,Si,9.9,36,3,6.3,100.0
4103,UTN,Psicología,21,Otro,2,13,88.9,Si,6.9,15,3,5.9,100.0
4104,UNLP,Economía,29,M,5,19,77.0,No,10.0,32,1,8.0,100.0
4106,UNLaM,Medicina,17,Otro,3,15,87.7,Si,10.0,17,1,7.3,100.0
4108,UNLP,Ingeniería,20,F,2,10,98.7,Si,8.5,11,0,6.8,100.0
4109,UNSAM,Derecho,22,M,2,7,75.8,Si,7.1,12,4,5.0,100.0
4110,UNC,Economía,26,M,4,10,87.7,No,8.5,22,2,5.9,100.0
4111,UNLP,Ingeniería,17,F,5,22,87.8,No,10.0,25,3,6.5,100.0
4112,UTN,Ciencia De Datos,17,F,4,13,73.3,Si,7.2,21,0,7.5,94.6
4113,UNC,Derecho,17,M,1,13,75.5,Si,8.1,3,1,7.1,100.0
4114,UTN,Economía,37,M,4,12,79.2,Si,9.0,25,1,7.2,100.0
4115,UTN,Economía,22,M,4,20,97.9,No,10.0,22,1,8.0,100.0
4117,UNC,Economía,23,M,5,18,95.8,Si,7.7,31,0,7.5,100.0
4118,UNC,Ciencia De Datos,24,F,4,19,93.0,No,9.1,31,2,7.9,100.0
4119,UTN,Economía,22,F,6,17,94.6,No,10.0,31,1,7.4,100.0
4120,UTN,Ingeniería,18,Otro,6,23,78.7,No,10.0,33,0,7.9,100.0
4121,UTN,Ingeniería,27,M,2,14,73.2,Si,9.7,9,2,7.8,100.0
4122,UNSAM,Economía,28,M,5,16,81.7,No,7.3,31,3,6.1,100.0
4123,UNSAM,Medicina,21,Otro,4,20,75.9,Si,10.0,31,2,8.2,100.0
4124,UTN,Medicina,28,Otro,6,26,84.9,Si,10.0,36,1,7.4,100.0
4125,UTN,Ingeniería,25,M,1,14,95.9,No,9.1,0,0,8.1,100.0
4126,UNLP,Derecho,19,M,3,9,95.4,Si,8.7,24,1,7.4,100.0
4127,UNC,Ciencia De Datos,20,F,5,23,82.8,No,9.1,30,0,8.6,100.0
4129,UNLP,Economía,21,M,2,16,69.8,No,8.2,7,1,7.5,100.0
4130,UNLP,Psicología,20,M,3,10,92.9,Si,9.6,13,0,8.9,100.0
4131,UBA,Ciencia De Datos,17,F,3,10,57.8,Si,6.9,14,2,4.7,93.8
4132,UNSAM,Psicología,30,F,4,5,92.2,Si,5.4,27,3,4.6,83.6
4133,UBA,Economía,17,M,6,25,68.9,Si,9.6,40,3,5.9,100.0
4134,UNSAM,Ciencia De Datos,22,F,3,9,93.4,Si,8.5,21,0,7.6,100.0
4135,UBA,Psicología,23,Otro,2,21,70.3,No,10.0,4,1,8.1,100.0
4136,UTN,Derecho,17,F,5,21,90.2,Si,9.1,29,3,6.2,100.0
4137,UNC,Ciencia De Datos,18,M,2,14,93.7,No,10.0,8,2,8.3,100.0
4138,UNLP,Derecho,25,Otro,1,13,48.3,No,7.3,8,4,5.2,82.3
4139,UBA,Psicología,28,M,6,20,93.4,Si,10.0,37,0,8.1,100.0
4140,UNSAM,Derecho,28,Otro,4,15,84.9,No,7.7,25,1,5.7,96.7
4141,UNLP,Ciencia De Datos,30,F,2,4,92.9,No,7.6,16,3,4.7,100.0
4142,UBA,Economía,21,M,1,12,91.4,No,10.0,4,0,9.1,100.0
4143,UTN,Ciencia De Datos,24,M,5,26,75.6,No,10.0,28,0,9.4,100.0
4144,UNC,Psicología,27,F,5,19,74.2,Si,10.0,28,0,8.3,100.0
4146,UTN,Ingeniería,19,F,2,9,83.2,Si,6.6,7,0,6.3,85.9
4147,UNLP,Ingeniería,22,F,2,7,87.5,Si,7.3,16,3,4.6,96.7
4148,UTN,Derecho,31,M,1,9,98.8,No,7.1,0,2,6.3,100.0
4149,UNSAM,Medicina,21,F,6,16,73.4,Si,8.6,40,0,8.5,100.0
4151,UBA,Medicina,25,F,4,30,70.1,No,10.0,21,1,7.4,100.0
4152,UNLP,Medicina,22,Otro,4,16,72.0,No,8.6,24,0,7.3,100.0
4153,UNSAM,Psicología,24,Otro,4,16,78.2,No,9.3,26,1,8.1,100.0
4154,UNLaM,Medicina,24,F,1,11,80.8,No,9.4,0,4,6.1,100.0
4155,UNSAM,Psicología,22,M,4,16,88.7,No,8.3,29,5,4.9,100.0
4156,UNLaM,Psicología,17,M,3,3,80.4,Si,7.2,16,0,7.7,91.8
4157,UTN,Economía,17,M,6,20,71.1,Si,7.2,41,1,6.3,100.0
4158,UNSAM,Derecho,20,Otro,5,21,85.7,No,8.5,38,0,7.4,100.0
4159,UNSAM,Ciencia De Datos,21,Otro,2,14,74.8,Si,6.7,7,2,5.8,91.7
4160,UNLP,Derecho,21,M,2,6,68.1,No,8.1,10,4,6.2,100.0
4161,UTN,Derecho,21,Otro,1,5,51.1,Si,6.5,5,0,6.0,93.8
4162,UNLaM,Ingeniería,28,Otro,6,21,74.9,Si,8.3,38,2,7.3,100.0
4163,UNSAM,Psicología,31,Otro,5,13,100.0,Si,8.0,32,0,6.7,100.0
4164,UTN,Ciencia De Datos,26,F,6,15,82.5,Si,6.7,39,4,4.4,99.6
4165,UNC,Ciencia De Datos,24,F,2,5,88.2,Si,7.2,7,3,6.0,95.8
4166,UTN,Medicina,17,Otro,1,8,78.7,No,8.5,5,2,6.6,100.0
4167,UNSAM,Ciencia De Datos,23,Otro,6,15,67.1,Si,8.7,35,3,5.8,100.0
4168,UTN,Ciencia De Datos,23,F,1,10,69.6,Si,8.8,9,1,8.3,100.0
4170,UNLP,Derecho,33,M,5,16,78.1,No,10.0,23,0,9.6,100.0
4171,UBA,Ingeniería,17,Otro,3,11,74.3,No,8.2,13,1,6.3,100.0
4172,UTN,Ingeniería,21,F,2,19,73.1,No,7.4,13,0,6.6,99.4
4173,UBA,Derecho,26,F,2,10,97.7,Si,9.9,18,1,7.3,100.0
4174,UNC,Economía,22,F,6,18,82.6,Si,9.2,32,0,7.9,100.0
4176,UNLP,Psicología,24,M,1,12,68.1,No,9.4,10,0,7.6,100.0
4177,UBA,Ciencia De Datos,26,Otro,6,20,87.8,No,8.3,27,0,6.9,100.0
4178,UTN,Ciencia De Datos,28,M,2,10,86.9,Si,6.5,10,1,6.4,100.0
4179,UNC,Ciencia De Datos,25,F,2,12,82.3,Si,8.5,11,1,7.7,100.0
4180,UNC,Economía,17,Otro,2,10,74.8,Si,8.9,19,0,8.7,100.0
4181,UNLP,Derecho,25,F,4,12,98.6,Si,10.0,25,0,9.3,100.0
4182,UNLaM,Derecho,20,M,3,14,100.0,No,9.6,21,2,7.6,100.0
4184,UNLaM,Psicología,25,F,4,10,96.5,No,8.4,24,2,6.8,100.0
4186,UBA,Ingeniería,17,F,4,21,73.3,Si,8.5,24,0,7.8,100.0
4187,UBA,Ciencia De Datos,17,Otro,6,17,93.9,No,9.8,34,3,7.7,100.0
4188,UTN,Ingeniería,20,M,2,17,61.6,No,6.6,14,0,6.4,97.2
4189,UNC,Derecho,24,Otro,5,18,90.6,Si,9.5,36,3,5.9,100.0
4190,UNLP,Psicología,18,M,1,15,83.9,No,9.9,3,1,7.8,100.0
4191,UNC,Economía,21,F,3,17,91.5,Si,8.3,20,2,7.3,100.0
4192,UNC,Medicina,31,F,3,15,77.2,No,8.2,19,1,7.3,100.0
4193,UBA,Ingeniería,26,F,5,19,93.4,No,10.0,27,1,7.5,100.0
4195,UTN,Psicología,23,M,1,10,86.0,No,9.7,6,2,8.4,100.0
4196,UNC,Economía,20,F,2,12,77.5,Si,6.3,20,1,6.6,99.5
4197,UTN,Medicina,34,M,6,11,96.4,Si,7.6,30,4,5.3,100.0
4198,UNLP,Ciencia De Datos,27,M,1,11,80.9,No,9.8,5,5,5.2,100.0
4199,UNSAM,Medicina,25,F,3,11,74.6,No,8.6,13,1,7.1,100.0
4200,UNLP,Economía,23,Otro,5,6,72.8,Si,7.2,32,2,5.5,100.0
4201,UTN,Medicina,18,M,5,18,81.9,No,8.2,36,1,7.5,100.0
4202,UNLP,Derecho,24,Otro,3,12,77.4,Si,7.6,19,3,4.6,100.0
4203,UNC,Ingeniería,26,M,1,7,67.1,Si,6.0,0,0,6.3,80.6
4204,UNSAM,Medicina,22,Otro,6,17,75.3,Si,7.2,31,2,5.3,100.0
4205,UNLaM,Psicología,17,Otro,1,11,84.9,Si,9.6,6,5,5.7,100.0
4206,UNSAM,Derecho,24,M,5,20,74.4,No,8.7,26,0,8.1,100.0
4207,UNSAM,Economía,18,M,2,12,100.0,No,10.0,10,3,6.2,100.0
4208,UBA,Derecho,21,Otro,2,4,65.7,Si,7.0,13,0,7.4,82.4
4209,UNSAM,Ciencia De Datos,31,F,6,15,78.9,Si,9.7,35,1,8.0,100.0
4210,UNSAM,Economía,29,M,3,16,90.9,Si,7.5,24,0,7.5,100.0
4211,UNSAM,Derecho,31,F,6,27,57.3,No,10.0,39,4,7.6,100.0
4212,UNSAM,Psicología,24,Otro,6,26,82.9,No,10.0,35,0,9.1,100.0
4213,UNC,Ingeniería,17,M,6,24,78.6,No,10.0,42,0,7.8,100.0
4214,UTN,Ciencia De Datos,24,Otro,2,19,79.1,No,9.9,6,1,8.4,100.0
4215,UTN,Psicología,28,F,5,26,90.7,No,10.0,31,0,9.1,100.0
4216,UNC,Ciencia De Datos,29,Otro,6,15,90.6,Si,9.2,35,1,6.9,100.0
4217,UNSAM,Ciencia De Datos,17,F,6,20,93.7,No,8.8,34,3,6.7,100.0
4218,UNSAM,Ingeniería,24,M,1,7,93.5,Si,9.3,6,2,8.1,100.0
4220,UNLP,Ingeniería,28,F,1,11,63.7,No,7.9,1,0,7.9,92.3
4221,UNLP,Ciencia De Datos,22,Otro,3,12,100.0,Si,9.8,18,4,5.9,100.0
4222,UNSAM,Ingeniería,22,F,2,11,70.9,Si,7.2,12,0,6.4,100.0
4223,UBA,Derecho,25,M,4,10,65.2,No,9.1,29,1,6.7,100.0
4224,UBA,Economía,27,Otro,1,11,75.8,No,6.3,10,1,4.8,100.0
4225,UBA,Ingeniería,19,F,3,11,40.5,Si,6.8,19,2,4.8,83.2
4226,UNC,Ciencia De Datos,32,M,4,16,78.5,No,7.8,23,2,5.9,100.0
4227,UBA,Medicina,22,Otro,1,13,78.4,No,8.2,0,0,7.8,100.0
4228,UBA,Ciencia De Datos,30,M,6,21,82.5,Si,10.0,34,1,7.6,100.0
4229,UTN,Economía,23,F,1,6,93.4,Si,6.2,4,2,4.9,94.6
4230,UNLaM,Derecho,19,M,6,23,81.9,No,8.3,32,4,5.9,100.0
4231,UNLP,Medicina,17,Otro,1,18,90.9,No,10.0,9,5,5.5,100.0
4232,UNLaM,Ingeniería,22,M,6,21,73.4,Si,9.1,39,1,7.4,100.0
4233,UNLP,Ingeniería,31,F,2,13,91.1,No,8.3,10,3,6.9,100.0
4234,UNSAM,Psicología,17,F,5,24,67.6,No,7.7,32,5,5.0,100.0
4235,UNSAM,Derecho,26,F,6,8,92.2,Si,8.5,35,2,5.7,100.0
4236,UTN,Economía,24,Otro,1,4,84.4,Si,6.8,0,0,6.2,87.4
4237,UTN,Ciencia De Datos,24,M,6,19,100.0,No,9.0,29,3,5.8,100.0
4238,UTN,Ciencia De Datos,17,Otro,2,16,100.0,No,8.9,9,5,4.7,100.0
4239,UBA,Derecho,29,Otro,3,11,83.3,No,6.7,19,2,4.7,100.0
4240,UBA,Medicina,23,Otro,1,2,64.6,Si,7.6,6,1,7.0,91.9
4241,UNSAM,Psicología,17,M,4,12,100.0,No,7.4,24,1,7.0,100.0
4242,UNLaM,Economía,21,F,4,27,63.6,No,9.9,31,0,8.0,100.0
4243,UBA,Medicina,19,F,5,18,79.6,No,7.8,31,0,7.1,100.0
4244,UNLaM,Medicina,27,Otro,3,11,65.9,No,9.0,22,1,6.9,95.7
4245,UBA,Ingeniería,23,M,3,17,98.0,Si,10.0,18,3,7.5,100.0
4246,UNLaM,Ciencia De Datos,29,Otro,4,25,100.0,No,9.2,30,2,7.9,100.0
4247,UNLP,Ingeniería,33,M,2,9,75.7,Si,6.4,15,1,6.3,100.0
4248,UNSAM,Medicina,22,M,1,13,96.4,No,8.8,6,1,8.1,100.0
4249,UNLaM,Psicología,23,M,3,14,88.3,No,8.3,11,0,7.1,100.0
4250,UNLP,Ingeniería,20,Otro,1,15,89.5,Si,10.0,6,3,6.8,100.0
4251,UNLaM,Psicología,18,M,5,29,85.7,Si,10.0,21,0,7.9,100.0
4252,UTN,Derecho,17,Otro,4,30,91.8,No,10.0,19,4,7.0,100.0
4253,UTN,Medicina,17,F,1,9,90.2,Si,8.4,5,0,8.1,100.0
4254,UBA,Economía,23,M,4,15,83.4,No,7.0,24,0,5.8,98.0
4255,UNLaM,Ciencia De Datos,26,Otro,3,12,66.6,No,5.9,17,1,5.6,75.8
4256,UNLP,Derecho,26,Otro,3,18,95.5,No,9.4,16,5,4.8,100.0
4257,UNLP,Economía,23,M,3,11,83.4,No,7.3,16,0,6.2,100.0
4258,UNLaM,Derecho,17,M,2,9,64.6,No,9.0,7,1,7.7,100.0
4259,UNSAM,Ingeniería,21,M,2,10,85.2,No,7.9,1,1,7.4,100.0
4260,UTN,Psicología,26,M,3,18,93.9,No,10.0,19,1,8.7,100.0
4261,UBA,Ingeniería,21,F,2,22,83.8,No,9.3,14,3,6.5,100.0
4262,UNC,Ingeniería,23,F,5,14,94.6,Si,6.9,28,4,5.2,100.0
4263,UBA,Economía,18,Otro,6,17,80.1,No,8.2,31,2,6.5,100.0
4264,UBA,Derecho,24,M,5,24,57.6,No,10.0,35,2,7.6,100.0
4266,UNLP,Medicina,22,M,6,23,75.6,Si,9.1,34,1,7.3,100.0
4267,UTN,Medicina,28,F,6,20,58.2,Si,7.6,35,0,6.2,80.3
4268,UNLaM,Ciencia De Datos,28,Otro,2,16,85.5,Si,10.0,9,1,9.0,100.0
4269,UNLP,Psicología,32,Otro,1,18,80.3,No,9.5,7,2,7.2,100.0
4270,UBA,Economía,17,M,1,11,74.7,No,7.3,9,0,6.8,99.8
4271,UNLP,Derecho,17,F,3,15,79.0,Si,9.3,17,0,7.4,100.0
4272,UBA,Medicina,30,M,1,18,99.1,Si,8.6,2,0,7.5,100.0
4273,UNC,Medicina,29,F,4,16,97.4,No,10.0,21,3,6.2,100.0
4274,UBA,Psicología,24,Otro,5,21,87.8,Si,10.0,30,0,9.6,100.0
4275,UNLP,Medicina,25,M,6,7,90.6,Si,7.1,40,0,5.8,100.0
4276,UNSAM,Ingeniería,24,M,3,11,70.9,Si,8.0,15,0,6.4,95.4
4277,UBA,Ciencia De Datos,35,F,1,17,83.7,No,7.4,7,0,6.5,98.2
4279,UNC,Ingeniería,38,Otro,5,25,71.3,No,10.0,30,0,8.1,100.0
4280,UNSAM,Economía,23,F,6,15,72.0,Si,10.0,32,8,5.6,100.0
4281,UNLP,Medicina,27,M,4,17,64.6,No,7.2,32,1,6.9,100.0
4282,UBA,Psicología,25,Otro,1,18,100.0,No,8.9,7,1,7.0,100.0
4283,UTN,Ingeniería,23,Otro,1,14,80.5,No,9.0,1,1,8.1,100.0
4284,UNSAM,Ingeniería,33,F,2,11,89.3,Si,8.2,8,3,6.0,100.0
4285,UNLP,Derecho,26,M,4,10,79.9,Si,8.6,21,1,7.2,100.0
4286,UNSAM,Medicina,21,F,6,18,90.9,Si,7.8,32,0,7.3,100.0
4287,UNLP,Economía,24,F,6,16,90.3,No,10.0,29,0,8.6,100.0
4288,UNLaM,Ciencia De Datos,28,F,1,18,78.9,No,8.1,0,3,5.4,100.0
4289,UTN,Economía,23,F,6,15,74.3,No,9.6,33,3,7.8,100.0
4290,UTN,Derecho,32,F,3,13,83.5,No,9.7,17,3,6.7,100.0
4291,UBA,Economía,25,M,6,24,88.6,Si,10.0,34,0,8.2,100.0
4292,UBA,Ingeniería,20,M,1,14,81.6,Si,6.9,3,0,7.2,100.0
4293,UTN,Ciencia De Datos,24,Otro,3,5,82.0,Si,7.7,16,5,5.0,100.0
4294,UNLP,Ingeniería,21,Otro,5,14,93.0,Si,7.1,29,1,6.7,100.0
4295,UBA,Ciencia De Datos,18,M,2,6,85.3,Si,8.3,11,1,7.1,100.0
4296,UNLaM,Economía,21,M,1,9,91.2,Si,8.6,7,1,7.1,100.0
4297,UNLP,Economía,26,Otro,6,20,97.5,No,8.3,34,2,7.2,100.0
4298,UBA,Ingeniería,26,M,5,12,97.1,Si,9.5,29,2,7.7,100.0
4299,UNLP,Ciencia De Datos,29,Otro,1,11,81.8,No,7.8,6,3,6.7,100.0
4300,UNSAM,Ciencia De Datos,21,Otro,1,10,84.3,No,7.5,9,2,5.7,97.2
4301,UNLaM,Ciencia De Datos,26,M,4,19,55.2,No,9.6,23,4,5.7,100.0
4302,UTN,Medicina,25,M,1,10,92.5,No,6.0,0,6,3.8,97.5
4303,UNSAM,Ciencia De Datos,21,F,2,7,67.8,Si,5.5,6,4,3.6,90.6
4305,UNC,Ciencia De Datos,23,Otro,2,18,76.5,No,8.5,14,2,6.2,100.0
4306,UNSAM,Economía,27,F,1,8,100.0,Si,8.6,6,1,7.2,100.0
4307,UNLP,Derecho,19,Otro,4,2,73.9,Si,4.2,22,4,3.5,58.6
4308,UNSAM,Ciencia De Datos,22,M,3,18,80.0,Si,7.7,23,4,4.7,100.0
4309,UNSAM,Economía,25,M,4,14,71.6,Si,7.7,27,3,6.4,93.4
4310,UNSAM,Ingeniería,17,Otro,6,15,78.0,Si,7.5,30,1,7.3,100.0
4311,UNSAM,Economía,21,Otro,5,20,73.9,Si,8.7,29,0,7.5,100.0
4312,UNLP,Derecho,19,Otro,5,21,61.5,No,9.7,37,1,8.6,100.0
4313,UNSAM,Derecho,22,Otro,3,18,75.8,Si,8.1,18,0,6.9,100.0
4315,UNLP,Derecho,19,F,2,15,85.5,No,7.8,10,0,6.7,100.0
